system_file	kepler_file	num_moons	Planet_period(days)	P_Transits_present/absent	SNR1	SNR2	SNR3	SNR4	SNR5	M_Transits_present/absent1	M_Transits_present/absent2	M_Transits_present/absent3	M_Transits_present/absent4	M_Transits_present/absent5	DW_statistic	Best_offset	Planet_Transit_duration	t0_bary
july13_res_136	dummy_lc.txt	1	150.29614718993975	111101111	16.064489284556196	NA	NA	NA	NA	111101111	NA	NA	NA	NA	1.9877303134829816	4.251415397223618	0.369672688238179	357.647857478784
july13_res_226	dummy_lc.txt	1	306.49187911490077	1111	18.051021506950608	NA	NA	NA	NA	1111	NA	NA	NA	NA	1.9894702705600262	107.81540937662055	0.6598296996273898	462.21191570581476
july13_res_676	dummy_lc.txt	1	575.4147619690644	111	24.391700875796452	NA	NA	NA	NA	111	NA	NA	NA	NA	1.988361656770319	74.246498878645	0.5446841439595924	430.1426185411052
july13_res_366	dummy_lc.txt	1	204.13633854423807	111111	2.973125091446249	NA	NA	NA	NA	111111	NA	NA	NA	NA	1.9912224790255217	74.51676731649201	0.8706336959478003	427.9143203256588
july13_res_627	dummy_lc.txt	2	14.554776331190531	1100110111111000000110111101011011111100000001111110101111111111000000111011111111111	1.947445367410307	3.937462047094747	NA	NA	NA	1100110111111000000110111101011011111100000001111110101111111111000000111011111111111	1100110111111000000110111101011011111100000001111110101111111111000000111011111111111	NA	NA	NA	1.9918269579681844	1.932336399339611	0.14455464163149323	354.8293227892296
july13_res_772	dummy_lc.txt	2	203.11594231367232	111111	3.5412691047118328	3.8610344815146913	NA	NA	NA	111111	111111	NA	NA	NA	1.991559879436893	76.07599259520362	0.5586369311204515	429.4729567056668
july13_res_52	dummy_lc.txt	2	31.742359000624024	1111110001110111110001111111100001111101	7.671843183819141	8.3426841340769	NA	NA	NA	1111110001110111110001111111100001111101	1111110001110111110001111111100001111101	NA	NA	NA	1.9889087010303774	0.0	0.17788921539181726	352.8969553033742
july13_res_637	dummy_lc.txt	2	424.501324539677	111	1.836436933693365	1.6817750747129243	NA	NA	NA	111	111	NA	NA	NA	1.9908735627281837	0.0	0.7449587960949796	353.8970029999995
july13_res_117	dummy_lc.txt	2	262.92017931315974	11111	1.5339754983103053	1.6490056514065148	NA	NA	NA	11111	11111	NA	NA	NA	1.9892190114244173	15.328497399506873	0.2919280493838725	368.2254726208032
july13_res_292	dummy_lc.txt	2	363.606053510056	1111	18.76233983215928	16.42890224755612	NA	NA	NA	1111	1111	NA	NA	NA	1.9908375891728518	0.0	0.4826488325958788	354.896999666644
july13_res_317	dummy_lc.txt	2	10.954910197494266	111110110111111110000000001111111101111111111111111000000000111111111111110101111111000000000011001111101110111111	0.7061309096534102	1.1690524350021898	NA	NA	NA	111110110111111110000000001111111101111111111111111000000000111111111111110101111111000000000011001111101110111111	111110110111111110000000001111111101111111111111111000000000111111111111110101111111000000000011001111101110111111	NA	NA	NA	1.9928097287068005	0.0	0.3179880187033405	352.8970033522267
july13_res_842	dummy_lc.txt	2	11.798266270515077	111100100111111100000000111111110111110111111110000000011111110011111111111111000000000111011111011111111	1.2894876044839096	0.8984231482640987	NA	NA	NA	111100100111111100000000111111110111110111111110000000011111110011111111111111000000000111011111011111111	111100100111111100000000111111110111110111111110000000011111110011111111111111000000000111011111011111111	NA	NA	NA	1.9833656062379084	0.2546326149890498	0.13551394405614312	353.149285536653
july13_res_857	dummy_lc.txt	2	30.956913572419573	1111110000110111110001111111110001111111	192.58708195973566	65.23252787952616	NA	NA	NA	1111110000110111110001111111110001111111	1111110000110111110001111111110001111111	NA	NA	NA	1.9881315094007939	1.6935024781616161	0.22188882511105626	355.0903258833312
july13_res_647	dummy_lc.txt	2	22.51967093511869	1101111100001111011111111000011111111111100001111111111	1.812371151045465	2.0897337283295263	NA	NA	NA	1101111100001111011111111000011111111111100001111111111	1101111100001111011111111000011111111111100001111111111	NA	NA	NA	1.9915637638978674	11.508028144929845	0.1813188375389301	364.4049791531468
july13_res_542	dummy_lc.txt	2	121.22276795491977	1111111111	5.298382543465891	2.978317730138045	NA	NA	NA	1111111111	1111111111	NA	NA	NA	1.9915465018235563	55.049672316266765	0.26376062158942953	408.44663593832104
july13_res_802	dummy_lc.txt	2	11.881329107593357	101111111111111100000000111111100111110111111110000000001111111111110111111111000000001111111110111111111	4.701186651341612	2.9674060010290297	NA	NA	NA	101111111111111100000000111111100111110111111110000000001111111111110111111111000000001111111110111111111	101111111111111100000000111111100111110111111110000000001111111111110111111111000000001111111110111111111	NA	NA	NA	1.9899194337734145	0.456060182614616	0.29871177827045825	353.3531440369227
july13_res_247	dummy_lc.txt	2	302.07005597368703	11011	5.732014368265473	7.414460979823776	NA	NA	NA	11011	11011	NA	NA	NA	1.9927748749546015	0.0	0.6937151641101301	354.39665299708327
july13_res_512	dummy_lc.txt	2	27.976682559539356	111111100011100101110001111111111000011111111	4.259810243176386	3.1091110117602128	NA	NA	NA	111111100011100101110001111111111000011111111	111111100011100101110001111111111000011111111	NA	NA	NA	1.9889212926283453	5.267024726751861	0.16741758637466084	358.1601775984142
