#System architecture file: july13 res 777
#Kepler light curve file: dummy_lc.txt
#times,fluxes,errors
630.1960329,1.0000034785378287,9.999951229004043e-06
630.2164659,0.9999875017165405,1.0000111010985361e-05
630.2368989,1.0000039036094792,9.999947003433229e-06
630.2573318,1.000010702867755,9.999879024503303e-06
630.2777647,0.9999783794314977,1.0000202274516453e-05
630.2981978,0.9999974414249827,1.000001166281748e-05
630.3186306,1.0000030549050032,9.99995554070951e-06
630.3390636,1.0000132204968004,9.999853899180719e-06
630.3594966,0.9999890398251359,1.0000095717615475e-05
630.3799295,0.9999880012705766,1.00001061159928e-05
630.4003624,1.0000043350964452,9.999942789323473e-06
630.4412284,1.000004812946956,9.99993803611897e-06
630.4616613,1.0000038873529595,9.999947304601184e-06
630.4820943,0.9999954430811012,1.000003175990232e-05
630.5025272,1.0000090625864897,9.999895578299604e-06
630.5229601,0.9999992938911343,9.999993276958591e-06
630.5433931,1.000003966174009,9.999946567010013e-06
630.563826,1.000013742378617,9.999848819499926e-06
630.604692,1.0000231185010655,9.999755087221341e-06
630.6251248,1.0000077784307855,9.999908495664781e-06
630.6455578,0.9999958948630746,1.0000027343440238e-05
630.6659908,0.9999891972133025,1.0000094333549457e-05
630.6864236,0.9999964660167383,1.0000021657283928e-05
630.7068567,0.9999862276239927,1.000012405556172e-05
630.7272896,1.0000115325857835,9.99987101844774e-06
630.7477225,1.0000044081834634,9.999942273969644e-06
630.7681555,1.0000080229675374,9.999906139366e-06
630.7885884,0.9999985412761161,1.0000000968273761e-05
630.8090213,1.0000160328117862,9.999826068456137e-06
630.8294543,1.0000030624483192,9.99995578219623e-06
630.8498873,0.9999947191210168,1.0000039228306283e-05
630.8703202,1.000001446047681,9.999971971644878e-06
630.8907531,0.9999880566183873,1.0000105879940346e-05
630.9111861,1.000001061002308,9.999975847647372e-06
630.9316191,0.9999882234141805,1.0000104237522348e-05
630.952052,0.9999993014668438,9.999993468561869e-06
630.9724849,1.0000101851000538,9.999884646214061e-06
630.9929179,0.9999868956117278,1.0000117554274348e-05
631.0133509,0.9999920336524185,1.0000066185672188e-05
631.0542168,0.9999981044542858,1.0000005502792055e-05
631.0746497,1.0000057681221168,9.999928879350917e-06
631.0950825,0.999994960535501,1.0000036967836899e-05
