#System architecture file: july13 res 117
#Kepler light curve file: dummy_lc.txt
#times,fluxes,errors
366.6387436,1.0000111958620104,9.999887100914748e-06
366.6591765,0.9999888397864548,1.0000110664711457e-05
366.6796095,1.0000154538114585,9.999844528556974e-06
366.7000426,1.000005247563123,9.999946591705165e-06
366.7204756,1.0000017806446297,9.999981263290993e-06
366.7409086,1.0000176618461944,9.999822456887543e-06
366.7613417,1.0000176614053904,9.999822463668673e-06
366.7817747,1.000002154746824,9.999977529405397e-06
366.8022077,1.0000010651951001,9.9999884269911e-06
366.8226408,0.999983444237533,1.000016464125264e-05
366.8430738,1.0000028262305338,9.99997082052113e-06
366.8635067,1.0000005554022868,9.999993530437402e-06
366.8839397,0.9999857108722975,1.0000141979347586e-05
366.9043728,1.000010519037058,9.999893898246431e-06
366.9248058,0.9999976345428412,1.0000022743460997e-05
366.9452388,1.000007898594808,9.999920104730445e-06
366.9656718,0.999999385389608,1.0000005237245234e-05
366.9861049,0.9999915375598105,1.000008371721948e-05
367.0065379,1.0000049399018198,9.999949694192521e-06
367.0269709,1.0000079649776954,9.999919444563671e-06
367.0474039,0.9999989287707984,1.0000009806623703e-05
367.067837,1.000003369001009,9.999965404936897e-06
367.08827,1.000014992380376,9.999849173685962e-06
367.149569,0.9999941351868703,1.0000057744242599e-05
367.1700021,1.0000066028220083,9.999933067965086e-06
367.1904351,0.9999957488221571,1.0000041607566678e-05
367.2108681,1.000003967816801,9.999959417371887e-06
367.2313012,0.9999947978034839,1.0000051117278629e-05
367.2517342,0.9999903900776309,1.000009519475772e-05
367.2721672,0.9999891985556231,1.0000107109696435e-05
367.2926003,0.9999928562074915,1.0000070531907879e-05
367.3130333,0.9999813210122819,1.000018588612004e-05
367.3743324,0.9999923485348088,1.0000075605346644e-05
367.3947654,1.00000113215715,9.999987767503542e-06
367.4151984,0.9999963305374231,1.0000035782681313e-05
367.4356315,0.9999970156590127,1.0000028930203533e-05
367.4560645,1.0000009465058926,9.9999896203633e-06
367.4764975,0.9999945572886249,1.000005351144644e-05
367.4969306,0.9999751945149123,1.0000247143577804e-05
367.5173636,0.9999888525338462,1.0000110556973282e-05
367.5377966,0.9999938429293036,1.0000060650572537e-05
367.5582297,1.0000014756094364,9.99998432176567e-06
367.5786627,0.9999881431780234,1.0000117645730296e-05
367.5990957,1.0000185634243886,9.999813443549578e-06
367.6195288,0.9999905264983844,1.0000093808387923e-05
367.6399618,1.0000040120854108,9.999958949886482e-06
367.6603949,0.9999940926551225,1.0000058142403084e-05
367.6808278,0.9999836090490299,1.0000162978771098e-05
367.7012609,0.9999927782454469,1.0000071282575777e-05
367.7216939,0.9999892889667152,1.0000106173859365e-05
367.7421269,1.0000037385824971,9.999961674531885e-06
367.7625601,1.0000127260500709,9.99987179912119e-06
367.7829931,0.9999855120530942,1.0000143937276354e-05
367.803426,1.0000085967533958,9.999913086623498e-06
367.8238592,0.9999894962455584,1.0000104089695262e-05
367.8442921,1.000006139886379,9.999937650184859e-06
367.8647251,1.0000007246282545,9.99999179996072e-06
367.8851582,1.0000052516374793,9.999946527680172e-06
367.9055912,1.0000184783387565,9.999814261323053e-06
367.9260243,0.9999858662842103,1.0000140377894397e-05
367.9464573,0.9999939943890755,1.0000059092662357e-05
367.9668903,0.999995112536915,1.0000047908482993e-05
367.9873234,0.9999860729435407,1.0000138303504656e-05
368.0077564,0.9999951745104705,1.0000047283511625e-05
368.0281896,0.999986893634436,1.0000130091103577e-05
368.0486225,1.0000100805576102,9.999898218530328e-06
368.0690556,1.0000137285879314,9.999861736421641e-06
368.0894887,0.9998993763174132,1.0001005355700727e-05
368.1099216,0.9998862228739863,1.0001136915626195e-05
368.1303547,0.9998570965201693,1.0001428251201716e-05
368.1507877,0.9998807588755587,1.0001191562913054e-05
368.1712208,0.9998664481108632,1.0001334704008854e-05
368.2120869,0.9998633692954262,1.0001365495035973e-05
368.2325199,0.9998489508995643,1.0001509717748517e-05
368.252953,0.9998718327757885,1.0001280832391235e-05
368.273386,0.999861141286536,1.000138777312017e-05
368.2938191,0.9998816061005488,1.000118306964585e-05
368.3142521,0.9998792652013829,1.0001206481547017e-05
368.3346851,0.9998845197825335,1.0001153920653314e-05
368.3551183,0.9998836977348957,1.0001162140377216e-05
368.3755512,0.9999712559284861,1.000028642887602e-05
368.3959843,0.9999859821880468,1.0000139157379416e-05
368.4368504,0.9999978769766331,1.0000020202418613e-05
368.4572834,0.9999949992735303,1.0000048977107517e-05
368.4777164,1.0000081449850688,9.999917517904105e-06
368.4981495,0.9999935018247106,1.0000063946767937e-05
368.5185826,0.9999910156432325,1.000008880651525e-05
368.5390156,1.0000065585660882,9.999933374511897e-06
368.5594487,1.0000128301956333,9.999870657063171e-06
368.5798817,0.9999989054623339,1.0000009900412032e-05
368.6207478,1.000013569062058,9.999863261718198e-06
368.6411809,0.999994481276933,1.000005413581151e-05
368.6616139,0.9999947489283821,1.0000051457116321e-05
368.6820469,0.9999983349393937,1.0000015594661156e-05
368.70248,0.9999891444635044,1.0000107498513738e-05
368.722913,0.9999983360143159,1.0000015579873015e-05
368.743346,0.9999942723050345,1.00000562153282e-05
